MARCA,SUB-CATEGORIA,CANAL ,SKU,CÓDIGO DE BARRAS,PRODUCTO,Ciudades,Unidades distribuidas , Tamaño ,2021 ENERO,2021 FEBRERO,2021 MARZO,2021 ABRIL,2021 MAYO,2021 JUNIO,2022 ENERO,2022 FEBRERO,2022 MARZO,2022 ABRIL,2022 MAYO,2022 JUNIO, Total 2021 , Total 2022 , Total general 
INFANTI,VASOS ENTRENADORES,Autoservicios,5442,7.50103E+12,VASO BD AVENTURAS,Monterrey,"24,750",0,3,42,13,16,8,14,7,10,20,12,22,4,96,75,171
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,751",10OZ,41,70,180,116,139,206,53,37,119,74,211,50,752,545,"1,297"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Monterrey,"24,752",0,32,92,32,36,65,46,50,49,90,70,73,0,304,332,636
INFANTI,VASOS ENTRENADORES,Autoservicios,5727,7.50103E+12,TAZA ADVANCED 5OZ,Guadalajara,"24,753", 5OZ,13,11,10,14,12,19,14,26,44,58,37,0,79,180,259
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Ciudad de Mexico,"24,754",8 OZ,7,13,5,2,5,14,6,28,12,10,13,5,47,73,120
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Ciudad de Mexico,"24,755",0 OZ,0,102,66,27,50,45,37,29,51,29,94,27,290,267,557
INFANTI,VASOS ENTRENADORES,Autoservicios,8171,7.50103E+12,TAZA CALMAT BS 8 OZ,Monterrey,"24,756",8 OZ,0,58,24,6,28,1,0,0,12,2,0,0,116,14,131
INFANTI,VASOS ENTRENADORES,Autoservicios,8176,7.50103E+12,VASO ADVANCED BD,Guadalajara,"24,757",0,1,4,4,5,11,20,5,10,11,20,12,4,44,61,106
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Guadalajara,"24,758",0,25,25,14,8,62,58,19,12,41,41,54,17,193,184,377
INFANTI,VASOS ENTRENADORES,Autoservicios,5495,7.50103E+12,VASO BOQ SUAVE PETS,Monterrey,"24,759",0,24,11,20,16,14,42,28,16,78,29,79,42,127,271,398
INFANTI,VASOS ENTRENADORES,Autoservicios,5494,7.50103E+12,VASO POPOTE DIVERTI,Ciudad de Mexico,"24,760",0,0,0,0,54,28,19,49,49,0,0,0,0,101,98,199
INFANTI,VASOS ENTRENADORES,Autoservicios,5498,7.50103E+12,VASO GLOW 2 PACK,Ciudad de Mexico,"24,761",0,60,29,22,41,36,41,31,17,53,26,55,53,228,235,463
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Ciudad de Mexico,"24,762",0,56,76,82,55,86,86,91,64,167,114,196,53,442,684,"1,126"
INFANTI,VASOS ENTRENADORES,Autoservicios,5528,7.50103E+12,VASO GLOW 1 PACK,Monterrey,"24,763",0,0,0,0,0,13,12,16,0,0,0,0,0,25,16,41
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Monterrey,"24,764",0,0,0,0,5,0,12,0,12,0,0,0,0,17,12,29
INFANTI,VASOS ENTRENADORES,Autoservicios,5531,7.50103E+12,VASO MAGICO 360,Monterrey,"24,765",0,2,12,4,12,6,18,6,8,19,25,32,8,54,100,154
INFANTI,VASOS ENTRENADORES,Autoservicios,8201,7.50103E+12,VASO TODDLER NINO,Guadalajara,"24,766",0,4,13,5,8,13,8,1,0,6,12,19,2,52,41,92
INFANTI,VASOS ENTRENADORES,Autoservicios,8207,7.50103E+12,VASO TODDLER NINA,Ciudad de Mexico,"24,767",0,11,13,10,14,10,20,2,1,10,18,24,5,78,60,138
INFANTI,VASOS ENTRENADORES,Autoservicios,5442,7.50103E+12,VASO BD AVENTURAS,Ciudad de Mexico,"24,768",0,118,73,152,311,11,38,83,136,175,189,47,16,704,647,"1,351"
INFANTI,VASOS ENTRENADORES,Autoservicios,5727,7.50103E+12,TAZA ADVANCED 5OZ,Monterrey,"24,769", 5OZ,18,34,43,94,4,6,42,24,17,14,125,4,198,226,424
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Guadalajara,"24,770",8 OZ,11,12,60,65,4,6,31,18,23,19,83,5,157,179,336
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Guadalajara,"24,771",0,0,0,0,0,0,288,138,205,282,305,78,102,288,"1,110","1,398"
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Monterrey,"24,772",0,194,194,263,316,134,175,179,270,407,386,26,91,"1,277","1,360","2,636"
INFANTI,VASOS ENTRENADORES,Autoservicios,5442,7.50103E+12,VASO BD AVENTURAS,Ciudad de Mexico,"24,773",0,36,0,6,18,36,22,29,20,14,29,22,43,118,157,275
INFANTI,VASOS ENTRENADORES,Autoservicios,5494,7.50103E+12,VASO POPOTE DIVERTI,Ciudad de Mexico,"24,774",0,34,0,43,34,48,0,77,24,34,0,0,0,158,134,293
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Ciudad de Mexico,"24,775",0,0,55,36,43,60,29,0,48,58,134,0,0,223,240,463
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,776",10OZ,24,0,96,0,84,102,42,16,48,48,40,0,306,193,499
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Monterrey,"24,777",0,80,30,36,0,0,72,54,25,62,54,65,0,218,260,479
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Monterrey,"24,778",8 OZ,2,0,4,0,12,0,6,0,1,4,0,2,18,13,31
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Guadalajara,"24,779",0 OZ,0,0,72,0,59,56,27,11,30,27,16,0,187,112,299
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Ciudad de Mexico,"24,780",0,144,24,48,0,92,90,62,24,48,30,26,0,398,191,589
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Ciudad de Mexico,"24,781",10OZ,14,0,54,36,46,5,22,22,29,30,32,0,155,134,289
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Monterrey,"24,782",0,30,18,30,10,0,60,28,36,24,34,49,0,148,170,318
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Guadalajara,"24,783",0 OZ,0,0,27,16,22,0,32,2,8,19,13,0,66,74,139
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Guadalajara,"24,784",0,64,11,18,48,36,1,38,0,24,13,23,0,178,98,276
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,785",10OZ,58,50,77,59,91,121,144,104,157,150,181,172,456,908,"1,364"
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Ciudad de Mexico,"24,786",10OZ,0,0,6,4,8,8,8,13,18,13,16,32,26,101,127
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Ciudad de Mexico,"24,787",10OZ,24,5,30,37,54,92,70,44,62,94,62,98,242,431,673
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Ciudad de Mexico,"24,788",0,0,0,0,0,0,0,23,18,29,1,17,7, -   ,95,95
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Monterrey,"24,789",0,0,0,0,0,0,0,12,30,60,12,20,6, -   ,140,140
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Monterrey,"24,790",0,0,0,0,0,0,0,17,30,0,2,2,13, -   ,65,65
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,791",10OZ,0,0,24,0,0,0,0,0,11,0,0,0,24,11,35
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Guadalajara,"24,792",0,0,6,46,0,0,0,0,0,11,0,0,0,52,11,62
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Ciudad de Mexico,"24,793",10OZ,96,0,335,445,184,394,551,223,604,227,473,356,"1,453","2,434","3,887"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Ciudad de Mexico,"24,794",0,56,13,97,56,174,58,228,84,226,58,144,14,455,754,"1,208"
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Monterrey,"24,795",0 OZ,8,195,86,48,67,93,197,70,91,74,88,67,498,587,"1,085"
INFANTI,VASOS ENTRENADORES,Autoservicios,8171,7.50103E+12,TAZA CALMAT BS 8 OZ,Guadalajara,"24,796",8 OZ,34,125,222,390,180,18,331,238,341,122,295,0,968,"1,327","2,296"
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Guadalajara,"24,797",0,0,0,0,0,0,0,36,66,80,19,26,20, -   ,248,248
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Monterrey,"24,798",0,71,23,80,122,67,126,95,130,151,97,140,130,490,743,"1,232"
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Ciudad de Mexico,"24,799",10OZ,91,0,287,308,140,283,406,176,497,140,324,238,"1,110","1,781","2,891"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Ciudad de Mexico,"24,800",0,47,11,66,29,106,28,170,64,173,58,101,0,286,565,851
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Ciudad de Mexico,"24,801",0 OZ,27,165,56,24,38,46,136,42,53,40,43,62,357,376,733
INFANTI,VASOS ENTRENADORES,Autoservicios,8171,7.50103E+12,TAZA CALMAT BS 8 OZ,Monterrey,"24,802",8 OZ,26,114,192,322,151,19,250,151,216,108,104,0,824,829,"1,654"
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Monterrey,"24,803",0,0,0,0,0,0,0,34,62,55,12,17,18, -   ,198,198
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Monterrey,"24,804",0,44,23,55,107,61,97,54,125,108,65,86,86,388,524,912
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Guadalajara,"24,805",10OZ,0,0,97,257,119,239,290,108,320,97,162,170,712,"1,148","1,860"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Ciudad de Mexico,"24,806",0,12,5,82,37,110,71,194,70,190,58,72,0,317,583,900
INFANTI,VASOS ENTRENADORES,Autoservicios,5727,7.50103E+12,TAZA ADVANCED 5OZ,Ciudad de Mexico,"24,807", 5OZ,7,6,20,36,26,22,120,16,41,22,68,2,118,269,386
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Monterrey,"24,808",8 OZ,10,6,22,13,28,18,100,5,22,16,16,18,96,175,271
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Guadalajara,"24,809",0 OZ,0,117,69,80,78,141,246,83,117,134,96,51,485,728,"1,213"
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Guadalajara,"24,810",0,0,0,0,0,0,0,24,37,41,13,18,16, -   ,149,149
INFANTI,VASOS ENTRENADORES,Autoservicios,5494,7.50103E+12,VASO POPOTE DIVERTI,Monterrey,"24,811",0,12,0,30,74,38,0,48,17,113,0,0,0,155,178,332
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Ciudad de Mexico,"24,812",0,5,1,16,35,32,54,80,108,130,76,118,65,143,576,719
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Ciudad de Mexico,"24,813",0,53,43,82,137,144,134,5,266,91,67,144,58,593,631,"1,224"
INFANTI,VASOS ENTRENADORES,Autoservicios,5531,7.50103E+12,VASO MAGICO 360,Ciudad de Mexico,"24,814",0,4,5,14,13,26,12,19,14,28,24,28,14,74,127,202
INFANTI,VASOS ENTRENADORES,Autoservicios,8201,7.50103E+12,VASO TODDLER NINO,Monterrey,"24,815",0,4,4,19,16,26,11,11,23,29,55,40,5,79,162,241
INFANTI,VASOS ENTRENADORES,Autoservicios,8207,7.50103E+12,VASO TODDLER NINA,Monterrey,"24,816",0,2,1,12,14,31,31,29,12,26,41,48,11,92,167,259
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,817",10OZ,0,0,539,356,64,74,864,696,881,0,690,154,"1,033","3,284","4,318"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Guadalajara,"24,818",0,0,31,78,59,0,0,210,290,503,0,284,0,168,"1,288","1,456"
INFANTI,VASOS ENTRENADORES,Autoservicios,5727,7.50103E+12,TAZA ADVANCED 5OZ,Ciudad de Mexico,"24,819", 5OZ,0,23,20,17,8,7,0,25,19,0,29,0,76,73,149
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Ciudad de Mexico,"24,820",8 OZ,0,37,19,1,4,1,7,18,12,0,6,28,62,71,133
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Monterrey,"24,821",0 OZ,0,56,170,114,45,51,173,206,178,0,357,46,435,960,"1,395"
INFANTI,VASOS ENTRENADORES,Autoservicios,8171,7.50103E+12,TAZA CALMAT BS 8 OZ,Guadalajara,"24,822",8 OZ,0,354,378,224,104,0,223,402,246,0,386,0,"1,061","1,258","2,318"
INFANTI,VASOS ENTRENADORES,Autoservicios,5494,7.50103E+12,VASO POPOTE DIVERTI,Guadalajara,"24,823",0,0,16,68,22,5,0,8,38,184,0,0,0,110,230,341
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Monterrey,"24,824",0,0,0,188,90,31,48,108,485,349,0,23,82,358,"1,046","1,404"
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Ciudad de Mexico,"24,825",0,0,62,60,67,74,34,0,242,77,0,38,34,298,391,689
INFANTI,VASOS ENTRENADORES,Autoservicios,5531,7.50103E+12,VASO MAGICO 360,Ciudad de Mexico,"24,826",0,0,22,18,12,11,5,10,25,30,0,7,12,67,84,151
INFANTI,VASOS ENTRENADORES,Autoservicios,8201,7.50103E+12,VASO TODDLER NINO,Ciudad de Mexico,"24,827",0,0,0,19,5,17,0,1,22,20,0,6,4,41,53,94
INFANTI,VASOS ENTRENADORES,Autoservicios,8207,7.50103E+12,VASO TODDLER NINA,Monterrey,"24,828",0,0,6,20,8,11,6,4,16,26,0,17,6,52,68,120
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,829",10OZ,785,-1,421,846,612,"1,356",865,31,824,710,962,"1,144","4,019","4,537","8,556"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Monterrey,"24,830",0,137,62,252,64,538,360,470,47,320,169,178,0,"1,412","1,184","2,597"
INFANTI,VASOS ENTRENADORES,Autoservicios,5727,7.50103E+12,TAZA ADVANCED 5OZ,Guadalajara,"24,831", 5OZ,20,12,23,14,38,40,149,6,50,28,58,0,148,290,438
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Ciudad de Mexico,"24,832",8 OZ,18,22,11,8,43,29,134,6,38,18,23,24,131,244,374
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Ciudad de Mexico,"24,833",0 OZ,232,0,309,210,275,461,622,66,344,381,136,299,"1,486","1,848","3,334"
INFANTI,VASOS ENTRENADORES,Autoservicios,8171,7.50103E+12,TAZA CALMAT BS 8 OZ,Monterrey,"24,834",8 OZ,20,34,146,560,421,52,515,65,486,320,412,0,"1,234","1,798","3,031"
INFANTI,VASOS ENTRENADORES,Autoservicios,5494,7.50103E+12,VASO POPOTE DIVERTI,Guadalajara,"24,835",0,32,1,28,80,78,4,68,8,19,-1,0,0,223,95,318
INFANTI,VASOS ENTRENADORES,Autoservicios,5500,7.50103E+12,VASO ABC,Guadalajara,"24,836",0,187,35,113,246,257,474,344,70,466,517,578,281,"1,312","2,256","3,568"
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Monterrey,"24,837",0,115,58,108,125,110,274,0,26,142,120,166,89,790,542,"1,332"
INFANTI,VASOS ENTRENADORES,Autoservicios,5531,7.50103E+12,VASO MAGICO 360,Ciudad de Mexico,"24,838",0,17,12,23,16,22,48,26,4,42,41,35,36,137,184,320
INFANTI,VASOS ENTRENADORES,Autoservicios,8201,7.50103E+12,VASO TODDLER NINO,Ciudad de Mexico,"24,839",0,8,7,10,7,14,20,22,17,28,98,23,13,67,200,268
INFANTI,VASOS ENTRENADORES,Autoservicios,8207,7.50103E+12,VASO TODDLER NINA,Ciudad de Mexico,"24,840",0,7,0,12,12,24,35,28,11,43,71,16,14,90,182,272
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Monterrey,"24,841",0,0,0,0,0,0,0,2,16,35,12,8,11, -   ,84,84
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Monterrey,"24,842",0,0,79,7,97,154,0,77,29,224,36,0,0,337,366,703
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Monterrey,"24,843",0,10,16,0,29,115,13,12,6,0,20,37,0,182,76,258
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Guadalajara,"24,844",0,0,0,0,0,0,0,0,178,0,13,19,0, -   ,210,210
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Ciudad de Mexico,"24,845",0,146,0,0,0,96,0,54,7,0,0,0,0,242,61,304
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Ciudad de Mexico,"24,846",0,55,72,0,0,38,0,48,0,0,26,0,2,166,77,242
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,847",10OZ,0,0,0,31,152,0,0,0,0,0,50,0,184,50,234
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Guadalajara,"24,848",0 OZ,14,0,0,14,17,0,29,0,0,8,0,0,46,37,83
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Guadalajara,"24,849",0,113,0,82,125,115,41,0,166,278,130,31,29,475,634,"1,109"
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,850",10OZ,0,0,0,0,22,0,22,0,0,7,0,0,22,29,50
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Ciudad de Mexico,"24,851",0 OZ,0,0,0,0,29,0,24,0,0,4,23,0,29,50,79
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Ciudad de Mexico,"24,852",0,0,0,0,0,0,0,0,0,5,0,4,4, -   ,12,12
INFANTI,VASOS ENTRENADORES,Autoservicios,5538,7.50103E+12,REEMPLAZO BS 2PACK,Ciudad de Mexico,"24,853",0,36,46,12,0,0,0,0,0,7,0,7,10,94,24,118
INFANTI,VASOS ENTRENADORES,Autoservicios,5531,7.50103E+12,VASO MAGICO 360,Monterrey,"24,854",0,10,6,2,0,0,0,0,0,5,0,2,5,18,12,30
INFANTI,VASOS ENTRENADORES,Autoservicios,8207,7.50103E+12,VASO TODDLER NINA,Monterrey,"24,855",0,7,10,0,0,0,0,0,0,4,0,2,5,17,11,28
INFANTI,VASOS ENTRENADORES,Autoservicios,5462,7.50103E+12,TAZA BASICA BS 10OZ,Monterrey,"24,856",10OZ,179,0,469,402,228,474,796,324,799,378,475,454,"1,752","3,226","4,978"
INFANTI,VASOS ENTRENADORES,Autoservicios,5473,7.50103E+12,VASO SEA BOQ SUAVE,Guadalajara,"24,857",0,88,13,102,11,204,66,397,152,418,72,187,10,484,"1,236","1,720"
INFANTI,VASOS ENTRENADORES,Autoservicios,5727,7.50103E+12,TAZA ADVANCED 5OZ,Ciudad de Mexico,"24,858", 5OZ,4,2,13,13,19,10,79,14,32,18,35,1,61,180,241
INFANTI,VASOS ENTRENADORES,Autoservicios,5728,7.50103E+12,VASO ADV BS 8 OZ,Ciudad de Mexico,"24,859",8 OZ,12,1,12,12,20,8,60,10,17,2,12,8,66,109,175
INFANTI,VASOS ENTRENADORES,Autoservicios,8169,7.50103E+12,VASO SPORT 10 OZ,Monterrey,"24,860",0 OZ,18,0,146,62,112,126,322,91,192,134,96,154,464,989,"1,453"
INFANTI,VASOS ENTRENADORES,Autoservicios,8171,7.50103E+12,TAZA CALMAT BS 8 OZ,Guadalajara,"24,861",8 OZ,0,12,186,256,211,0,340,233,367,144,259,0,665,"1,343","2,008"
INFANTI,VASOS ENTRENADORES,Autoservicios,5430,7.50103E+12,VASO TUMBL BD FANTA,Guadalajara,"24,862",0,0,0,0,0,0,0,62,70,100,14,22,7, -   ,275,275
INFANTI,VASOS ENTRENADORES,Autoservicios,5494,7.50103E+12,VASO POPOTE DIVERTI,Monterrey,"24,863",0,19,2,23,43,34,0,28,42,118,0,0,0,121,187,308
